trial_num,trial_id,datetime_start,datetime_complete,duration_sec,risk_per_trade,stop_loss_multiplier,take_profit_multiplier,tema_fast_period,tema_slow_period,fitness_sharpe,best_sharpe_so_far,train_sharpe,train_net_profit_pct,train_max_drawdown,train_win_rate,train_total_trades,test_sharpe,test_net_profit_pct,test_max_drawdown,test_win_rate,test_total_trades,train_test_gap_pct
13,17855,2026-01-14 17:41:33.586824,2026-01-14 17:41:33.586824,0.0,2.0173851661218145,3.963466219665623,4.989440699284662,20.0,34.0,0.0001,0.13110557533791808,-2.5082848920373797,-31.014358983192725,-34.06202525625128,0.3389121338912134,239,,,,,,
14,17856,2026-01-14 17:41:33.619097,2026-01-14 17:41:34.664858,1.045761,2.3773052989043433,1.5548850750077232,3.8044051139825847,12.0,24.0,0.1797278996286491,0.1797278996286491,,,,,,,,,,,
15,17857,2026-01-14 17:41:33.815986,2026-01-14 17:41:33.815986,0.0,2.4420857835220238,2.5961040046499866,4.745905642773575,14.0,47.0,0.0001,0.1797278996286491,-2.4572617888585446,-37.89998188141524,-41.499661328197476,0.311787072243346,263,,,,,,
16,17858,2026-01-14 17:41:33.830314,2026-01-14 17:41:34.312439,0.482125,1.1392795172164762,4.917316157020164,3.6350031807524465,10.0,23.0,0.0001,0.1797278996286491,,,,,,,,,,,
17,17859,2026-01-14 17:41:33.908487,2026-01-14 17:41:33.908487,0.0,1.0172793508602953,1.9043544890970814,4.726007443896341,8.0,40.0,0.0001,0.1797278996286491,-3.6548235809027267,-40.85131087337109,-44.145416606457346,0.29457364341085274,387,,,,,,
18,17860,2026-01-14 17:41:33.932682,2026-01-14 17:41:34.483899,0.551217,1.493145744815094,4.915656402281151,3.7515919769950914,11.0,25.0,0.0001,0.1797278996286491,,,,,,,,,,,
19,17861,2026-01-14 17:41:34.023816,2026-01-14 17:41:34.023816,0.0,1.9367485982516264,1.693355254555013,2.6670010918807074,15.0,36.0,0.13110557533791808,0.1797278996286491,0.2210806643585495,0.9572338916447598,-27.117831000427984,0.36101083032490977,277,-2.296786421891627,-12.689972337385111,-18.40185424824933,0.3382352941176471,136,1138.8906820755205
20,17862,2026-01-14 17:41:34.056447,2026-01-14 17:41:34.746162,0.689715,1.6280057870054456,1.5763836409978456,1.6460456283794103,16.0,27.0,0.0001,0.1797278996286491,,,,,,,,,,,
21,17863,2026-01-14 17:41:34.305885,2026-01-14 17:41:34.305885,0.0,1.1392795172164762,4.917316157020164,3.6350031807524465,10.0,23.0,0.0001,0.1797278996286491,-1.3483066121961402,-9.346055148758921,-11.166154413228357,0.37789203084832906,389,,,,,,
22,17864,2026-01-14 17:41:34.333392,2026-01-14 17:41:35.123900,0.790508,1.5968619878951371,1.6781450419846622,1.5155786402090925,16.0,29.0,0.0001,0.1797278996286491,,,,,,,,,,,
23,17865,2026-01-14 17:41:34.455334,2026-01-14 17:41:34.455334,0.0,1.493145744815094,4.915656402281151,3.7515919769950914,11.0,25.0,0.0001,0.1797278996286491,-2.4998991241607778,-20.672932368205167,-21.617230451203874,0.35509138381201044,383,,,,,,
24,17866,2026-01-14 17:41:34.491225,2026-01-14 17:41:35.746194,1.254969,1.749364176475984,1.5938592637492266,1.5334586399695767,16.0,29.0,0.0001,0.1797278996286491,,,,,,,,,,,
